x Distance [mm]	Height [cm]
 1287.950 	 7.061 
 1288.140 	 7.061 
 1288.325 	 7.061 
 1288.515 	 7.061 
 1288.705 	 7.065 
 1288.890 	 7.059 
 1289.080 	 7.056 
 1289.265 	 7.056 
 1289.455 	 7.056 
 1289.645 	 7.056 
 1289.830 	 7.057 
 1290.020 	 7.060 
 1290.205 	 7.056 
 1290.395 	 7.054 
 1290.585 	 7.052 
 1290.770 	 7.054 
 1290.960 	 7.052 
 1291.145 	 7.056 
 1291.335 	 7.056 
 1291.525 	 7.056 
 1291.710 	 7.056 
 1291.900 	 7.057 
 1292.085 	 7.061 
 1292.275 	 7.061 
 1292.465 	 7.068 
 1292.650 	 7.073 
 1292.840 	 7.063 
 1293.025 	 7.054 
 1293.215 	 7.051 
 1293.405 	 7.047 
 1293.590 	 7.042 
 1293.780 	 7.046 
 1293.965 	 7.046 
 1294.155 	 7.047 
 1294.345 	 7.051 
 1294.530 	 7.051 
 1294.720 	 7.051 
 1294.905 	 7.051 
 1295.095 	 7.051 
 1295.285 	 7.051 
 1295.470 	 7.049 
 1295.660 	 7.046 
 1295.845 	 7.047 
 1296.035 	 7.051 
 1296.225 	 7.050 
 1296.410 	 7.046 
 1296.600 	 7.046 
 1296.785 	 7.045 
 1296.975 	 7.041 
 1297.165 	 7.042 
 1297.350 	 7.045 
 1297.540 	 7.041 
 1297.725 	 7.040 
 1297.915 	 7.037 
 1298.105 	 7.041 
 1298.290 	 7.041 
 1298.480 	 7.042 
 1298.665 	 7.045 
 1298.855 	 7.042 
 1299.045 	 7.046 
 1299.230 	 7.044 
 1299.420 	 7.041 
 1299.605 	 7.041 
 1299.795 	 7.040 
 1299.985 	 7.037 
 1300.170 	 7.041 
 1300.360 	 7.040 
 1300.545 	 7.036 
 1300.735 	 7.036 
 1300.925 	 7.036 
 1301.110 	 7.036 
 1301.300 	 7.036 
 1301.485 	 7.036 
 1301.675 	 7.036 
 1301.865 	 7.034 
 1302.050 	 7.031 
 1302.240 	 7.030 
 1302.425 	 7.026 
 1302.615 	 7.027 
 1302.805 	 7.031 
 1302.990 	 7.031 
 1303.180 	 7.031 
 1303.365 	 7.030 
 1303.555 	 7.027 
 1303.745 	 7.030 
 1303.930 	 7.026 
 1304.120 	 7.027 
 1304.305 	 7.030 
 1304.495 	 7.025 
 1304.685 	 7.021 
 1304.870 	 7.022 
 1305.060 	 7.026 
 1305.245 	 7.025 
 1305.435 	 7.022 
 1305.625 	 7.025 
 1305.810 	 7.021 
 1306.000 	 7.023 
 1306.185 	 7.026 
 1306.375 	 7.026 
 1306.565 	 7.022 
 1306.750 	 7.026 
 1306.940 	 7.025 
 1307.125 	 7.023 
 1307.315 	 7.026 
 1307.505 	 7.025 
 1307.690 	 7.021 
 1307.880 	 7.021 
 1308.065 	 7.020 
 1308.255 	 7.019 
 1308.445 	 7.021 
 1308.630 	 7.020 
 1308.820 	 7.017 
 1309.005 	 7.017 
 1309.195 	 7.017 
 1309.385 	 7.017 
 1309.570 	 7.018 
 1309.760 	 7.022 
 1309.945 	 7.024 
 1310.135 	 7.018 
 1310.325 	 7.020 
 1310.510 	 7.017 
 1310.700 	 7.017 
 1310.885 	 7.017 
 1311.075 	 7.017 
 1311.265 	 7.017 
 1311.450 	 7.017 
 1311.640 	 7.017 
 1311.825 	 7.017 
 1312.015 	 7.018 
 1312.205 	 7.021 
 1312.390 	 7.021 
 1312.580 	 7.021 
 1312.765 	 7.017 
 1312.955 	 7.017 
 1313.145 	 7.014 
 1313.330 	 7.011 
 1313.520 	 7.007 
 1313.705 	 7.009 
 1313.895 	 7.012 
 1314.085 	 7.012 
 1314.270 	 7.013 
 1314.460 	 7.016 
 1314.645 	 7.012 
 1314.835 	 7.012 
 1315.025 	 7.009 
 1315.210 	 7.004 
 1315.400 	 7.005 
 1315.585 	 7.002 
 1315.775 	 7.000 
 1315.965 	 6.993 
 1316.150 	 6.985 
 1316.340 	 6.982 
 1316.525 	 6.969 
 1316.715 	 6.943 
 1316.905 	 6.920 
 1317.090 	 6.897 
 1317.280 	 6.876 
 1317.465 	 6.863 
 1317.655 	 6.855 
 1317.845 	 6.848 
 1318.030 	 6.839 
 1318.220 	 6.829 
 1318.405 	 6.819 
 1318.595 	 6.808 
 1318.785 	 6.793 
 1318.970 	 6.777 
 1319.160 	 6.761 
 1319.345 	 6.751 
 1319.535 	 6.739 
 1319.725 	 6.729 
 1319.910 	 6.737 
 1320.100 	 6.748 
 1320.285 	 6.763 
 1320.475 	 6.802 
 1320.665 	 6.848 
 1320.850 	 6.910 
 1321.040 	 6.960 
 1321.225 	 6.976 
 1321.415 	 6.964 
 1321.605 	 6.953 
 1321.790 	 6.955 
 1321.980 	 6.967 
 1322.165 	 6.978 
 1322.355 	 6.981 
 1322.545 	 6.985 
 1322.730 	 6.985 
 1322.920 	 6.989 
 1323.105 	 6.992 
 1323.295 	 6.992 
 1323.485 	 6.994 
 1323.670 	 6.998 
 1323.860 	 7.001 
 1324.045 	 6.997 
 1324.235 	 6.999 
 1324.425 	 7.002 
 1324.610 	 7.000 
 1324.800 	 6.997 
 1324.985 	 6.997 
 1325.175 	 6.999 
 1325.365 	 7.002 
 1325.550 	 7.000 
 1325.740 	 6.997 
 1325.925 	 6.999 
 1326.115 	 7.000 
 1326.305 	 6.997 
 1326.490 	 6.997 
 1326.680 	 6.997 
 1326.865 	 6.997 
 1327.055 	 6.997 
 1327.245 	 6.997 
 1327.430 	 6.997 
 1327.620 	 6.998 
 1327.805 	 7.000 
 1327.995 	 6.997 
 1328.185 	 6.997 
 1328.370 	 6.996 
 1328.560 	 6.992 
 1328.745 	 6.992 
 1328.935 	 6.992 
 1329.125 	 6.992 
 1329.310 	 6.992 
 1329.500 	 6.990 
 1329.685 	 6.989 
 1329.875 	 6.992 
 1330.065 	 6.995 
 1330.250 	 6.999 
 1330.440 	 6.994 
 1330.625 	 6.994 
 1330.815 	 6.989 
 1331.005 	 6.992 
 1331.190 	 6.992 
 1331.380 	 6.992 
 1331.565 	 6.992 
 1331.755 	 6.989 
 1331.945 	 6.986 
 1332.130 	 6.992 
 1332.320 	 6.992 
 1332.505 	 6.991 
 1332.695 	 6.986 
 1332.885 	 6.984 
 1333.070 	 6.987 
 1333.260 	 6.986 
 1333.445 	 6.982 
 1333.635 	 6.984 
 1333.825 	 6.986 
 1334.010 	 6.982 
 1334.200 	 6.982 
 1334.385 	 6.982 
 1334.575 	 6.984 
 1334.765 	 6.986 
 1334.950 	 6.982 
 1335.140 	 6.982 
 1335.325 	 6.982 
 1335.515 	 6.981 
 1335.705 	 6.978 
 1335.890 	 6.979 
 1336.080 	 6.981 
 1336.265 	 6.979 
 1336.455 	 6.982 
 1336.645 	 6.981 
 1336.830 	 6.978 
 1337.020 	 6.978 
 1337.205 	 6.978 
 1337.395 	 6.978 
 1337.585 	 6.976 
 1337.770 	 6.974 
 1337.960 	 6.978 
 1338.145 	 6.978 
 1338.335 	 6.978 
 1338.525 	 6.976 
 1338.710 	 6.973 
 1338.900 	 6.973 
 1339.085 	 6.974 
 1339.275 	 6.978 
 1339.465 	 6.978 
 1339.650 	 6.979 
 1339.840 	 6.978 
 1340.025 	 6.969 
 1340.215 	 6.973 
 1340.405 	 6.973 
 1340.590 	 6.973 
 1340.780 	 6.970 
 1340.965 	 6.968 
 1341.155 	 6.969 
 1341.345 	 6.974 
 1341.530 	 6.977 
 1341.720 	 6.973 
 1341.905 	 6.971 
 1342.095 	 6.969 
 1342.285 	 6.973 
 1342.470 	 6.973 
 1342.660 	 6.973 
 1342.845 	 6.973 
 1343.035 	 6.971 
 1343.225 	 6.971 
 1343.410 	 6.976 
 1343.600 	 6.973 
 1343.785 	 6.973 
 1343.975 	 6.973 
 1344.165 	 6.972 
 1344.350 	 6.968 
 1344.540 	 6.968 
 1344.725 	 6.968 
 1344.915 	 6.968 
 1345.105 	 6.968 
 1345.290 	 6.967 
 1345.480 	 6.963 
 1345.665 	 6.964 
 1345.855 	 6.968 
 1346.045 	 6.968 
 1346.230 	 6.968 
 1346.420 	 6.967 
 1346.605 	 6.963 
 1346.795 	 6.961 
 1346.985 	 6.958 
 1347.170 	 6.960 
 1347.360 	 6.963 
 1347.545 	 6.963 
 1347.735 	 6.963 
 1347.925 	 6.963 
 1348.110 	 6.963 
 1348.300 	 6.965 
 1348.485 	 6.972 
 1348.675 	 6.966 
 1348.865 	 6.963 
 1349.050 	 6.963 
 1349.240 	 6.963 
 1349.425 	 6.964 
 1349.615 	 6.967 
 1349.805 	 6.962 
 1349.990 	 6.958 
 1350.180 	 6.958 
 1350.365 	 6.958 
 1350.555 	 6.958 
 1350.745 	 6.958 
 1350.930 	 6.959 
 1351.120 	 6.962 
 1351.305 	 6.958 
 1351.495 	 6.958 
 1351.685 	 6.958 
 1351.870 	 6.958 
 1352.060 	 6.958 
 1352.245 	 6.959 
 1352.435 	 6.964 
 1352.625 	 6.966 
 1352.810 	 6.963 
 1353.000 	 6.963 
 1353.185 	 6.961 
 1353.375 	 6.958 
 1353.565 	 6.957 
 1353.750 	 6.951 
 1353.940 	 6.950 
 1354.125 	 6.953 
 1354.315 	 6.955 
 1354.505 	 6.957 
 1354.690 	 6.952 
 1354.880 	 6.951 
 1355.065 	 6.956 
 1355.255 	 6.954 
 1355.445 	 6.958 
 1355.630 	 6.957 
 1355.820 	 6.955 
 1356.005 	 6.957 
 1356.195 	 6.955 
 1356.385 	 6.956 
 1356.570 	 6.953 
 1356.760 	 6.953 
 1356.945 	 6.953 
 1357.135 	 6.953 
 1357.325 	 6.953 
 1357.510 	 6.952 
 1357.700 	 6.950 
 1357.885 	 6.955 
 1358.075 	 6.956 
 1358.265 	 6.953 
 1358.450 	 6.953 
 1358.640 	 6.953 
 1358.825 	 6.953 
 1359.015 	 6.953 
 1359.205 	 6.955 
 1359.390 	 6.958 
 1359.580 	 6.956 
 1359.765 	 6.956 
 1359.955 	 6.956 
 1360.145 	 6.953 
 1360.330 	 6.953 
 1360.520 	 6.953 
 1360.705 	 6.953 
 1360.895 	 6.953 
 1361.085 	 6.951 
 1361.270 	 6.948 
 1361.460 	 6.948 
 1361.645 	 6.948 
 1361.835 	 6.951 
 1362.025 	 6.953 
 1362.210 	 6.953 
 1362.400 	 6.951 
 1362.585 	 6.948 
 1362.775 	 6.948 
 1362.965 	 6.946 
 1363.150 	 6.946 
 1363.340 	 6.948 
 1363.525 	 6.948 
 1363.715 	 6.948 
 1363.905 	 6.948 
 1364.090 	 6.948 
 1364.280 	 6.948 
 1364.465 	 6.946 
 1364.655 	 6.943 
 1364.845 	 6.943 
 1365.030 	 6.942 
 1365.220 	 6.938 
 1365.405 	 6.938 
 1365.595 	 6.937 
 1365.785 	 6.932 
 1365.970 	 6.930 
 1366.160 	 6.934 
 1366.345 	 6.934 
 1366.535 	 6.934 
 1366.725 	 6.934 
 1366.910 	 6.934 
 1367.100 	 6.935 
 1367.285 	 6.938 
 1367.475 	 6.937 
 1367.665 	 6.934 
 1367.850 	 6.934 
 1368.040 	 6.934 
 1368.225 	 6.934 
 1368.415 	 6.936 
 1368.605 	 6.937 
 1368.790 	 6.935 
 1368.980 	 6.938 
 1369.165 	 6.940 
 1369.355 	 6.940 
 1369.545 	 6.934 
 1369.730 	 6.935 
 1369.920 	 6.937 
 1370.105 	 6.934 
 1370.295 	 6.932 
 1370.485 	 6.934 
 1370.670 	 6.939 
 1370.860 	 6.934 
 1371.045 	 6.934 
 1371.235 	 6.934 
 1371.425 	 6.936 
 1371.610 	 6.940 
 1371.800 	 6.947 
 1371.985 	 6.953 
 1372.175 	 6.951 
 1372.365 	 6.946 
 1372.550 	 6.941 
 1372.740 	 6.937 
 1372.925 	 6.934 
 1373.115 	 6.932 
 1373.305 	 6.929 
 1373.490 	 6.929 
 1373.680 	 6.929 
 1373.865 	 6.927 
 1374.055 	 6.926 
 1374.245 	 6.929 
 1374.430 	 6.929 
 1374.620 	 6.929 
 1374.805 	 6.931 
 1374.995 	 6.934 
 1375.185 	 6.934 
 1375.370 	 6.934 
 1375.560 	 6.934 
 1375.745 	 6.934 
 1375.935 	 6.934 
 1376.125 	 6.935 
 1376.310 	 6.935 
 1376.500 	 6.931 
 1376.685 	 6.932 
 1376.875 	 6.929 
 1377.065 	 6.927 
 1377.250 	 6.924 
 1377.440 	 6.928 
 1377.625 	 6.936 
 1377.815 	 6.937 
 1378.005 	 6.934 
 1378.190 	 6.934 
 1378.380 	 6.932 
 1378.565 	 6.929 
 1378.755 	 6.929 
 1378.945 	 6.927 
 1379.130 	 6.924 
 1379.320 	 6.926 
 1379.505 	 6.929 
 1379.695 	 6.929 
 1379.885 	 6.929 
 1380.070 	 6.931 
 1380.260 	 6.934 
 1380.445 	 6.932 
 1380.635 	 6.929 
 1380.825 	 6.931 
 1381.010 	 6.932 
 1381.200 	 6.929 
 1381.385 	 6.929 
 1381.575 	 6.929 
 1381.765 	 6.929 
 1381.950 	 6.929 
 1382.140 	 6.929 
 1382.325 	 6.930 
 1382.515 	 6.932 
 1382.705 	 6.929 
 1382.890 	 6.929 
 1383.080 	 6.929 
 1383.265 	 6.929 
 1383.455 	 6.930 
 1383.645 	 6.930 
 1383.830 	 6.924 
 1384.020 	 6.924 
 1384.205 	 6.924 
 1384.395 	 6.924 
 1384.585 	 6.924 
 1384.770 	 6.926 
 1384.960 	 6.927 
 1385.145 	 6.924 
 1385.335 	 6.924 
 1385.525 	 6.924 
 1385.710 	 6.924 
 1385.900 	 6.924 
 1386.085 	 6.924 
 1386.275 	 6.924 
 1386.465 	 6.924 
 1386.650 	 6.924 
 1386.840 	 6.924 
 1387.025 	 6.924 
 1387.215 	 6.924 
 1387.405 	 6.924 
 1387.590 	 6.926 
 1387.780 	 6.924 
 1387.965 	 6.921 
 1388.155 	 6.924 
 1388.345 	 6.919 
 1388.530 	 6.916 
 1388.720 	 6.921 
 1388.905 	 6.924 
 1389.095 	 6.921 
 1389.285 	 6.919 
 1389.470 	 6.919 
 1389.660 	 6.919 
 1389.845 	 6.919 
 1390.035 	 6.919 
 1390.225 	 6.917 
 1390.410 	 6.914 
 1390.600 	 6.914 
 1390.785 	 6.914 
 1390.975 	 6.912 
 1391.165 	 6.912 
 1391.350 	 6.916 
 1391.540 	 6.917 
 1391.725 	 6.916 
 1391.915 	 6.919 
 1392.105 	 6.919 
 1392.290 	 6.919 
 1392.480 	 6.921 
 1392.665 	 6.924 
 1392.855 	 6.917 
 1393.045 	 6.911 
 1393.230 	 6.914 
 1393.420 	 6.914 
 1393.605 	 6.916 
 1393.795 	 6.917 
 1393.985 	 6.914 
 1394.170 	 6.912 
 1394.360 	 6.912 
 1394.545 	 6.912 
 1394.735 	 6.912 
 1394.925 	 6.914 
 1395.110 	 6.914 
 1395.300 	 6.914 
 1395.485 	 6.914 
 1395.675 	 6.908 
 1395.865 	 6.907 
 1396.050 	 6.909 
 1396.240 	 6.909 
 1396.425 	 6.906 
 1396.615 	 6.904 
 1396.805 	 6.907 
 1396.990 	 6.909 
 1397.180 	 6.909 
 1397.365 	 6.909 
 1397.555 	 6.909 
 1397.745 	 6.909 
 1397.930 	 6.909 
 1398.120 	 6.909 
 1398.305 	 6.909 
 1398.495 	 6.909 
 1398.685 	 6.909 
 1398.870 	 6.909 
 1399.060 	 6.907 
 1399.245 	 6.910 
 1399.435 	 6.908 
 1399.625 	 6.907 
 1399.810 	 6.909 
 1400.000 	 6.909 
 1400.185 	 6.909 
 1400.375 	 6.909 
 1400.565 	 6.909 
 1400.750 	 6.909 
 1400.940 	 6.906 
 1401.125 	 6.907 
 1401.315 	 6.909 
 1401.505 	 6.909 
 1401.690 	 6.909 
 1401.880 	 6.911 
 1402.065 	 6.910 
 1402.255 	 6.904 
 1402.445 	 6.907 
 1402.630 	 6.909 
 1402.820 	 6.909 
 1403.005 	 6.909 
 1403.195 	 6.909 
 1403.385 	 6.909 
 1403.570 	 6.909 
 1403.760 	 6.907 
 1403.945 	 6.904 
 1404.135 	 6.907 
 1404.325 	 6.909 
 1404.510 	 6.911 
 1404.700 	 6.912 
 1404.885 	 6.909 
 1405.075 	 6.907 
 1405.265 	 6.907 
 1405.450 	 6.911 
 1405.640 	 6.910 
 1405.825 	 6.904 
 1406.015 	 6.907 
 1406.205 	 6.909 
 1406.390 	 6.909 
 1406.580 	 6.907 
 1406.765 	 6.904 
 1406.955 	 6.902 
 1407.145 	 6.899 
 1407.330 	 6.904 
 1407.520 	 6.909 
 1407.705 	 6.907 
 1407.895 	 6.904 
 1408.085 	 6.904 
 1408.270 	 6.902 
 1408.460 	 6.902 
 1408.645 	 6.904 
 1408.835 	 6.906 
 1409.025 	 6.907 
 1409.210 	 6.907 
 1409.400 	 6.909 
 1409.585 	 6.909 
 1409.775 	 6.909 
 1409.965 	 6.909 
 1410.150 	 6.909 
 1410.340 	 6.906 
 1410.525 	 6.907 
 1410.715 	 6.909 
 1410.905 	 6.909 
 1411.090 	 6.909 
 1411.280 	 6.909 
 1411.465 	 6.909 
 1411.655 	 6.909 
 1411.845 	 6.911 
 1412.030 	 6.912 
 1412.220 	 6.909 
 1412.405 	 6.909 
 1412.595 	 6.913 
 1412.785 	 6.911 
 1412.970 	 6.912 
 1413.160 	 6.910 
 1413.345 	 6.909 
 1413.535 	 6.912 
 1413.725 	 6.911 
 1413.910 	 6.909 
 1414.100 	 6.909 
 1414.285 	 6.906 
 1414.475 	 6.904 
 1414.665 	 6.904 
 1414.850 	 6.901 
 1415.040 	 6.905 
 1415.225 	 6.903 
 1415.415 	 6.899 
 1415.605 	 6.899 
 1415.790 	 6.905 
 1415.980 	 6.903 
 1416.165 	 6.903 
 1416.355 	 6.904 
 1416.545 	 6.908 
 1416.730 	 6.909 
 1416.920 	 6.906 
 1417.105 	 6.904 
 1417.295 	 6.904 
 1417.485 	 6.908 
 1417.670 	 6.909 
 1417.860 	 6.906 
 1418.045 	 6.904 
 1418.235 	 6.904 
 1418.425 	 6.904 
 1418.610 	 6.904 
 1418.800 	 6.907 
 1418.985 	 6.906 
 1419.175 	 6.914 
 1419.365 	 6.910 
 1419.550 	 6.909 
 1419.740 	 6.912 
 1419.925 	 6.914 
 1420.115 	 6.914 
 1420.305 	 6.910 
 1420.490 	 6.909 
 1420.680 	 6.909 
 1420.865 	 6.909 
 1421.055 	 6.909 
 1421.245 	 6.906 
 1421.430 	 6.907 
 1421.620 	 6.906 
 1421.805 	 6.901 
 1421.995 	 6.903 
 1422.185 	 6.904 
 1422.370 	 6.908 
 1422.560 	 6.909 
 1422.745 	 6.909 
 1422.935 	 6.909 
 1423.125 	 6.909 
 1423.310 	 6.909 
 1423.500 	 6.909 
 1423.685 	 6.904 
 1423.875 	 6.908 
 1424.065 	 6.909 
 1424.250 	 6.909 
 1424.440 	 6.909 
 1424.625 	 6.909 
 1424.815 	 6.913 
 1425.005 	 6.914 
 1425.190 	 6.910 
 1425.380 	 6.909 
 1425.565 	 6.913 
 1425.755 	 6.907 
 1425.945 	 6.911 
 1426.130 	 6.911 
 1426.320 	 6.909 
 1426.505 	 6.914 
 1426.695 	 6.905 
 1426.885 	 6.909 
 1427.070 	 6.909 
 1427.260 	 6.914 
 1427.445 	 6.906 
 1427.635 	 6.904 
 1427.825 	 6.908 
 1428.010 	 6.905 
 1428.200 	 6.904 
 1428.385 	 6.908 
 1428.575 	 6.906 
 1428.765 	 6.904 
 1428.950 	 6.904 
 1429.140 	 6.904 
 1429.325 	 6.911 
 1429.515 	 6.911 
 1429.705 	 6.909 
 1429.890 	 6.909 
 1430.080 	 6.906 
 1430.265 	 6.908 
 1430.455 	 6.906 
 1430.645 	 6.908 
 1430.830 	 6.909 
 1431.020 	 6.905 
 1431.205 	 6.912 
 1431.395 	 6.914 
 1431.585 	 6.914 
 1431.770 	 6.909 
 1431.960 	 6.913 
 1432.145 	 6.910 
 1432.335 	 6.917 
 1432.525 	 6.915 
 1432.710 	 6.910 
 1432.900 	 6.909 
 1433.085 	 6.909 
 1433.275 	 6.909 
 1433.465 	 6.909 
 1433.650 	 6.909 
 1433.840 	 6.909 
 1434.025 	 6.909 
 1434.215 	 6.913 
 1434.405 	 6.911 
 1434.590 	 6.909 
 1434.780 	 6.913 
 1434.965 	 6.914 
 1435.155 	 6.914 
 1435.345 	 6.911 
 1435.530 	 6.906 
 1435.720 	 6.904 
 1435.905 	 6.904 
 1436.095 	 6.911 
 1436.285 	 6.909 
 1436.470 	 6.909 
 1436.660 	 6.909 
 1436.845 	 6.906 
 1437.035 	 6.904 
 1437.225 	 6.904 
 1437.410 	 6.904 
 1437.600 	 6.904 
 1437.785 	 6.901 
 1437.975 	 6.896 
 1438.165 	 6.891 
 1438.350 	 6.886 
 1438.540 	 6.878 
 1438.725 	 6.872 
 1438.915 	 6.860 
 1439.105 	 6.860 
 1439.290 	 6.852 
 1439.480 	 6.855 
 1439.665 	 6.855 
 1439.855 	 6.852 
 1440.045 	 6.851 
 1440.230 	 6.854 
 1440.420 	 6.855 
 1440.605 	 6.855 
 1440.795 	 6.859 
 1440.985 	 6.860 
 1441.170 	 6.864 
 1441.360 	 6.869 
 1441.545 	 6.870 
 1441.735 	 6.874 
 1441.925 	 6.879 
 1442.110 	 6.884 
 1442.300 	 6.890 
 1442.485 	 6.890 
 1442.675 	 6.893 
 1442.865 	 6.895 
 1443.050 	 6.898 
 1443.240 	 6.903 
 1443.425 	 6.904 
 1443.615 	 6.912 
 1443.805 	 6.910 
 1443.990 	 6.913 
 1444.180 	 6.918 
 1444.365 	 6.912 
 1444.555 	 6.917 
 1444.745 	 6.919 
 1444.930 	 6.915 
 1445.120 	 6.914 
 1445.305 	 6.914 
 1445.495 	 6.914 
 1445.685 	 6.910 
 1445.870 	 6.913 
 1446.060 	 6.914 
 1446.245 	 6.914 
 1446.435 	 6.914 
 1446.625 	 6.914 
 1446.810 	 6.914 
 1447.000 	 6.910 
 1447.185 	 6.917 
 1447.375 	 6.919 
 1447.565 	 6.919 
 1447.750 	 6.919 
 1447.940 	 6.919 
 1448.125 	 6.919 
 1448.315 	 6.919 
 1448.505 	 6.924 
 1448.690 	 6.924 
 1448.880 	 6.924 
 1449.065 	 6.920 
 1449.255 	 6.919 
 1449.445 	 6.915 
 1449.630 	 6.918 
 1449.820 	 6.923 
 1450.005 	 6.927 
 1450.195 	 6.925 
 1450.385 	 6.924 
 1450.570 	 6.927 
 1450.760 	 6.925 
 1450.945 	 6.924 
 1451.135 	 6.924 
 1451.325 	 6.924 
 1451.510 	 6.927 
 1451.700 	 6.929 
 1451.885 	 6.929 
 1452.075 	 6.929 
 1452.265 	 6.925 
 1452.450 	 6.928 
 1452.640 	 6.929 
 1452.825 	 6.929 
 1453.015 	 6.929 
 1453.205 	 6.929 
 1453.390 	 6.929 
 1453.580 	 6.924 
 1453.765 	 6.929 
 1453.955 	 6.929 
 1454.145 	 6.929 
 1454.330 	 6.924 
 1454.520 	 6.928 
 1454.705 	 6.929 
 1454.895 	 6.929 
 1455.085 	 6.933 
 1455.270 	 6.929 
 1455.460 	 6.933 
 1455.645 	 6.925 
 1455.835 	 6.924 
 1456.025 	 6.929 
 1456.210 	 6.929 
 1456.400 	 6.929 
 1456.585 	 6.929 
 1456.775 	 6.929 
 1456.965 	 6.929 
 1457.150 	 6.933 
 1457.340 	 6.929 
 1457.525 	 6.929 
 1457.715 	 6.929 
 1457.905 	 6.929 
 1458.090 	 6.929 
 1458.280 	 6.934 
 1458.465 	 6.934 
 1458.655 	 6.934 
 1458.845 	 6.934 
 1459.030 	 6.934 
 1459.220 	 6.934 
 1459.405 	 6.934 
 1459.595 	 6.934 
 1459.785 	 6.938 
 1459.970 	 6.938 
 1460.160 	 6.933 
 1460.345 	 6.929 
 1460.535 	 6.933 
 1460.725 	 6.929 
 1460.910 	 6.929 
 1461.100 	 6.929 
 1461.285 	 6.929 
 1461.475 	 6.934 
 1461.665 	 6.937 
 1461.850 	 6.930 
 1462.040 	 6.929 
 1462.225 	 6.929 
 1462.415 	 6.932 
 1462.605 	 6.928 
 1462.790 	 6.925 
 1462.980 	 6.934 
 1463.165 	 6.934 
 1463.355 	 6.929 
 1463.545 	 6.929 
 1463.730 	 6.929 
 1463.920 	 6.933 
 1464.105 	 6.929 
 1464.295 	 6.929 
 1464.485 	 6.933 
 1464.670 	 6.929 
 1464.860 	 6.934 
 1465.045 	 6.938 
 1465.235 	 6.934 
 1465.425 	 6.938 
 1465.610 	 6.938 
 1465.800 	 6.938 
 1465.985 	 6.934 
 1466.175 	 6.934 
 1466.365 	 6.934 
 1466.550 	 6.938 
 1466.740 	 6.938 
 1466.925 	 6.938 
 1467.115 	 6.943 
 1467.305 	 6.934 
 1467.490 	 6.934 
 1467.680 	 6.930 
 1467.865 	 6.933 
 1468.055 	 6.934 
 1468.245 	 6.938 
 1468.430 	 6.947 
 1468.620 	 6.948 
 1468.805 	 6.943 
 1468.995 	 6.943 
 1469.185 	 6.943 
 1469.370 	 6.943 
 1469.560 	 6.939 
 1469.745 	 6.943 
 1469.935 	 6.947 
 1470.125 	 6.948 
 1470.310 	 6.948 
 1470.500 	 6.952 
 1470.685 	 6.946 
 1470.875 	 6.937 
 1471.065 	 6.930 
 1471.250 	 6.924 
 1471.440 	 6.929 
 1471.625 	 6.933 
 1471.815 	 6.938 
 1472.005 	 6.934 
 1472.190 	 6.938 
 1472.380 	 6.938 
 1472.565 	 6.938 
 1472.755 	 6.938 
 1472.945 	 6.942 
 1473.130 	 6.943 
 1473.320 	 6.943 
 1473.505 	 6.943 
 1473.695 	 6.943 
 1473.885 	 6.943 
 1474.070 	 6.943 
 1474.260 	 6.947 
 1474.445 	 6.945 
 1474.635 	 6.943 
 1474.825 	 6.943 
 1475.010 	 6.943 
 1475.200 	 6.950 
 1475.385 	 6.953 
 1475.575 	 6.950 
 1475.765 	 6.948 
 1475.950 	 6.948 
 1476.140 	 6.948 
 1476.325 	 6.948 
 1476.515 	 6.948 
 1476.705 	 6.952 
 1476.890 	 6.953 
 1477.080 	 6.950 
 1477.265 	 6.952 
 1477.455 	 6.953 
 1477.645 	 6.953 
 1477.830 	 6.953 
 1478.020 	 6.949 
 1478.205 	 6.952 
 1478.395 	 6.953 
 1478.585 	 6.953 
 1478.770 	 6.953 
 1478.960 	 6.953 
 1479.145 	 6.950 
 1479.335 	 6.952 
 1479.525 	 6.953 
 1479.710 	 6.957 
 1479.900 	 6.958 
 1480.085 	 6.958 
 1480.275 	 6.955 
 1480.465 	 6.953 
 1480.650 	 6.953 
 1480.840 	 6.957 
 1481.025 	 6.954 
 1481.215 	 6.953 
 1481.405 	 6.957 
 1481.590 	 6.958 
 1481.780 	 6.962 
 1481.965 	 6.963 
 1482.155 	 6.966 
 1482.345 	 6.968 
 1482.530 	 6.964 
 1482.720 	 6.963 
 1482.905 	 6.963 
 1483.095 	 6.959 
 1483.285 	 6.961 
 1483.470 	 6.963 
 1483.660 	 6.959 
 1483.845 	 6.961 
 1484.035 	 6.963 
 1484.225 	 6.963 
 1484.410 	 6.963 
 1484.600 	 6.963 
 1484.785 	 6.966 
 1484.975 	 6.971 
 1485.165 	 6.973 
 1485.350 	 6.969 
 1485.540 	 6.972 
 1485.725 	 6.969 
 1485.915 	 6.968 
 1486.105 	 6.964 
 1486.290 	 6.966 
 1486.480 	 6.968 
 1486.665 	 6.964 
 1486.855 	 6.966 
 1487.045 	 6.968 
 1487.230 	 6.968 
 1487.420 	 6.971 
 1487.605 	 6.969 
 1487.795 	 6.968 
 1487.985 	 6.968 
 1488.170 	 6.968 
 1488.360 	 6.968 
 1488.545 	 6.968 
 1488.735 	 6.968 
 1488.925 	 6.968 
 1489.110 	 6.968 
 1489.300 	 6.963 
 1489.485 	 6.967 
 1489.675 	 6.964 
 1489.865 	 6.963 
