x Distance [mm]	Height [cm]
 1287.840 	 7.421 
 1288.030 	 7.418 
 1288.215 	 7.423 
 1288.405 	 7.426 
 1288.590 	 7.422 
 1288.780 	 7.422 
 1288.970 	 7.422 
 1289.155 	 7.422 
 1289.345 	 7.425 
 1289.530 	 7.430 
 1289.720 	 7.428 
 1289.910 	 7.430 
 1290.095 	 7.429 
 1290.285 	 7.434 
 1290.470 	 7.428 
 1290.660 	 7.432 
 1290.850 	 7.430 
 1291.035 	 7.423 
 1291.225 	 7.423 
 1291.410 	 7.419 
 1291.600 	 7.422 
 1291.790 	 7.422 
 1291.975 	 7.423 
 1292.165 	 7.427 
 1292.350 	 7.429 
 1292.540 	 7.430 
 1292.730 	 7.425 
 1292.915 	 7.423 
 1293.105 	 7.426 
 1293.290 	 7.423 
 1293.480 	 7.427 
 1293.670 	 7.427 
 1293.855 	 7.427 
 1294.045 	 7.427 
 1294.230 	 7.428 
 1294.420 	 7.432 
 1294.610 	 7.432 
 1294.795 	 7.430 
 1294.985 	 7.427 
 1295.170 	 7.426 
 1295.360 	 7.423 
 1295.550 	 7.427 
 1295.735 	 7.428 
 1295.925 	 7.432 
 1296.110 	 7.432 
 1296.300 	 7.432 
 1296.490 	 7.430 
 1296.675 	 7.429 
 1296.865 	 7.430 
 1297.050 	 7.428 
 1297.240 	 7.433 
 1297.430 	 7.435 
 1297.615 	 7.434 
 1297.805 	 7.437 
 1297.990 	 7.437 
 1298.180 	 7.438 
 1298.370 	 7.436 
 1298.555 	 7.429 
 1298.745 	 7.432 
 1298.930 	 7.429 
 1299.120 	 7.429 
 1299.310 	 7.432 
 1299.495 	 7.432 
 1299.685 	 7.436 
 1299.870 	 7.430 
 1300.060 	 7.428 
 1300.250 	 7.430 
 1300.435 	 7.422 
 1300.625 	 7.425 
 1300.810 	 7.425 
 1301.000 	 7.422 
 1301.190 	 7.424 
 1301.375 	 7.425 
 1301.565 	 7.423 
 1301.750 	 7.424 
 1301.940 	 7.419 
 1302.130 	 7.422 
 1302.315 	 7.424 
 1302.505 	 7.426 
 1302.690 	 7.423 
 1302.880 	 7.427 
 1303.070 	 7.425 
 1303.255 	 7.423 
 1303.445 	 7.428 
 1303.630 	 7.432 
 1303.820 	 7.433 
 1304.010 	 7.435 
 1304.195 	 7.432 
 1304.385 	 7.433 
 1304.570 	 7.435 
 1304.760 	 7.432 
 1304.950 	 7.433 
 1305.135 	 7.437 
 1305.325 	 7.437 
 1305.510 	 7.437 
 1305.700 	 7.437 
 1305.890 	 7.435 
 1306.075 	 7.432 
 1306.265 	 7.433 
 1306.450 	 7.437 
 1306.640 	 7.437 
 1306.830 	 7.437 
 1307.015 	 7.437 
 1307.205 	 7.437 
 1307.390 	 7.437 
 1307.580 	 7.434 
 1307.770 	 7.434 
 1307.955 	 7.437 
 1308.145 	 7.435 
 1308.330 	 7.434 
 1308.520 	 7.437 
 1308.710 	 7.437 
 1308.895 	 7.437 
 1309.085 	 7.437 
 1309.270 	 7.437 
 1309.460 	 7.437 
 1309.650 	 7.435 
 1309.835 	 7.432 
 1310.025 	 7.433 
 1310.210 	 7.437 
 1310.400 	 7.437 
 1310.590 	 7.435 
 1310.775 	 7.432 
 1310.965 	 7.433 
 1311.150 	 7.437 
 1311.340 	 7.434 
 1311.530 	 7.432 
 1311.715 	 7.432 
 1311.905 	 7.432 
 1312.090 	 7.432 
 1312.280 	 7.432 
 1312.470 	 7.433 
 1312.655 	 7.434 
 1312.845 	 7.427 
 1313.030 	 7.427 
 1313.220 	 7.427 
 1313.410 	 7.429 
 1313.595 	 7.429 
 1313.785 	 7.428 
 1313.970 	 7.432 
 1314.160 	 7.429 
 1314.350 	 7.429 
 1314.535 	 7.432 
 1314.725 	 7.430 
 1314.910 	 7.427 
 1315.100 	 7.430 
 1315.290 	 7.434 
 1315.475 	 7.435 
 1315.665 	 7.432 
 1315.850 	 7.432 
 1316.040 	 7.434 
 1316.230 	 7.434 
 1316.415 	 7.432 
 1316.605 	 7.432 
 1316.790 	 7.432 
 1316.980 	 7.432 
 1317.170 	 7.432 
 1317.355 	 7.432 
 1317.545 	 7.433 
 1317.730 	 7.433 
 1317.920 	 7.428 
 1318.110 	 7.432 
 1318.295 	 7.432 
 1318.485 	 7.432 
 1318.670 	 7.434 
 1318.860 	 7.437 
 1319.050 	 7.435 
 1319.235 	 7.434 
 1319.425 	 7.434 
 1319.610 	 7.433 
 1319.800 	 7.435 
 1319.990 	 7.433 
 1320.175 	 7.437 
 1320.365 	 7.437 
 1320.550 	 7.433 
 1320.740 	 7.427 
 1320.930 	 7.425 
 1321.115 	 7.423 
 1321.305 	 7.425 
 1321.490 	 7.424 
 1321.680 	 7.425 
 1321.870 	 7.422 
 1322.055 	 7.422 
 1322.245 	 7.422 
 1322.430 	 7.424 
 1322.620 	 7.427 
 1322.810 	 7.427 
 1322.995 	 7.425 
 1323.185 	 7.423 
 1323.370 	 7.427 
 1323.560 	 7.426 
 1323.750 	 7.423 
 1323.935 	 7.427 
 1324.125 	 7.427 
 1324.310 	 7.425 
 1324.500 	 7.426 
 1324.690 	 7.430 
 1324.875 	 7.427 
 1325.065 	 7.430 
 1325.250 	 7.432 
 1325.440 	 7.430 
 1325.630 	 7.427 
 1325.815 	 7.428 
 1326.005 	 7.430 
 1326.190 	 7.427 
 1326.380 	 7.429 
 1326.570 	 7.432 
 1326.755 	 7.432 
 1326.945 	 7.433 
 1327.130 	 7.435 
 1327.320 	 7.433 
 1327.510 	 7.434 
 1327.695 	 7.434 
 1327.885 	 7.435 
 1328.070 	 7.432 
 1328.260 	 7.432 
 1328.450 	 7.432 
 1328.635 	 7.434 
 1328.825 	 7.437 
 1329.010 	 7.434 
 1329.200 	 7.429 
 1329.390 	 7.429 
 1329.575 	 7.432 
 1329.765 	 7.429 
 1329.950 	 7.429 
 1330.140 	 7.432 
 1330.330 	 7.432 
 1330.515 	 7.432 
 1330.705 	 7.429 
 1330.890 	 7.427 
 1331.080 	 7.432 
 1331.270 	 7.435 
 1331.455 	 7.432 
 1331.645 	 7.430 
 1331.830 	 7.430 
 1332.020 	 7.429 
 1332.210 	 7.427 
 1332.395 	 7.428 
 1332.585 	 7.432 
 1332.770 	 7.430 
 1332.960 	 7.429 
 1333.150 	 7.429 
 1333.335 	 7.430 
 1333.525 	 7.432 
 1333.710 	 7.429 
 1333.900 	 7.430 
 1334.090 	 7.432 
 1334.275 	 7.435 
 1334.465 	 7.433 
 1334.650 	 7.429 
 1334.840 	 7.429 
 1335.030 	 7.432 
 1335.215 	 7.432 
 1335.405 	 7.429 
 1335.590 	 7.433 
 1335.780 	 7.434 
 1335.970 	 7.429 
 1336.155 	 7.433 
 1336.345 	 7.430 
 1336.530 	 7.430 
 1336.720 	 7.432 
 1336.910 	 7.430 
 1337.095 	 7.429 
 1337.285 	 7.432 
 1337.470 	 7.432 
 1337.660 	 7.434 
 1337.850 	 7.434 
 1338.035 	 7.432 
 1338.225 	 7.432 
 1338.410 	 7.433 
 1338.600 	 7.437 
 1338.790 	 7.437 
 1338.975 	 7.437 
 1339.165 	 7.433 
 1339.350 	 7.435 
 1339.540 	 7.437 
 1339.730 	 7.437 
 1339.915 	 7.434 
 1340.105 	 7.435 
 1340.290 	 7.437 
 1340.480 	 7.433 
 1340.670 	 7.435 
 1340.855 	 7.433 
 1341.045 	 7.432 
 1341.230 	 7.432 
 1341.420 	 7.432 
 1341.610 	 7.432 
 1341.795 	 7.432 
 1341.985 	 7.432 
 1342.170 	 7.432 
 1342.360 	 7.433 
 1342.550 	 7.437 
 1342.735 	 7.437 
 1342.925 	 7.434 
 1343.110 	 7.432 
 1343.300 	 7.435 
 1343.490 	 7.437 
 1343.675 	 7.439 
 1343.865 	 7.435 
 1344.050 	 7.438 
 1344.240 	 7.436 
 1344.430 	 7.434 
 1344.615 	 7.434 
 1344.805 	 7.434 
 1344.990 	 7.437 
 1345.180 	 7.434 
 1345.370 	 7.433 
 1345.555 	 7.431 
 1345.745 	 7.432 
 1345.930 	 7.437 
 1346.120 	 7.437 
 1346.310 	 7.437 
 1346.495 	 7.433 
 1346.685 	 7.435 
 1346.870 	 7.437 
 1347.060 	 7.437 
 1347.250 	 7.437 
 1347.435 	 7.437 
 1347.625 	 7.434 
 1347.810 	 7.435 
 1348.000 	 7.433 
 1348.190 	 7.437 
 1348.375 	 7.439 
 1348.565 	 7.435 
 1348.750 	 7.432 
 1348.940 	 7.432 
 1349.130 	 7.432 
 1349.315 	 7.432 
 1349.505 	 7.432 
 1349.690 	 7.436 
 1349.880 	 7.439 
 1350.070 	 7.438 
 1350.255 	 7.440 
 1350.445 	 7.437 
 1350.630 	 7.440 
 1350.820 	 7.441 
 1351.010 	 7.441 
 1351.195 	 7.441 
 1351.385 	 7.444 
 1351.570 	 7.446 
 1351.760 	 7.446 
 1351.950 	 7.443 
 1352.135 	 7.445 
 1352.325 	 7.444 
 1352.510 	 7.441 
 1352.700 	 7.441 
 1352.890 	 7.439 
 1353.075 	 7.440 
 1353.265 	 7.437 
 1353.450 	 7.437 
 1353.640 	 7.438 
 1353.830 	 7.441 
 1354.015 	 7.441 
 1354.205 	 7.438 
 1354.390 	 7.442 
 1354.580 	 7.443 
 1354.770 	 7.441 
 1354.955 	 7.441 
 1355.145 	 7.441 
 1355.330 	 7.445 
 1355.520 	 7.443 
 1355.710 	 7.441 
 1355.895 	 7.438 
 1356.085 	 7.439 
 1356.270 	 7.443 
 1356.460 	 7.440 
 1356.650 	 7.440 
 1356.835 	 7.445 
 1357.025 	 7.440 
 1357.210 	 7.437 
 1357.400 	 7.439 
 1357.590 	 7.444 
 1357.775 	 7.446 
 1357.965 	 7.446 
 1358.150 	 7.446 
 1358.340 	 7.446 
 1358.530 	 7.450 
 1358.715 	 7.447 
 1358.905 	 7.450 
 1359.090 	 7.447 
 1359.280 	 7.449 
 1359.470 	 7.448 
 1359.655 	 7.452 
 1359.845 	 7.456 
 1360.030 	 7.454 
 1360.220 	 7.451 
 1360.410 	 7.451 
 1360.595 	 7.454 
 1360.785 	 7.456 
 1360.970 	 7.456 
 1361.160 	 7.456 
 1361.350 	 7.456 
 1361.535 	 7.456 
 1361.725 	 7.456 
 1361.910 	 7.454 
 1362.100 	 7.451 
 1362.290 	 7.454 
 1362.475 	 7.453 
 1362.665 	 7.451 
 1362.850 	 7.455 
 1363.040 	 7.456 
 1363.230 	 7.456 
 1363.415 	 7.456 
 1363.605 	 7.459 
 1363.790 	 7.457 
 1363.980 	 7.456 
 1364.170 	 7.456 
 1364.355 	 7.454 
 1364.545 	 7.451 
 1364.730 	 7.455 
 1364.920 	 7.460 
 1365.110 	 7.458 
 1365.295 	 7.459 
 1365.485 	 7.458 
 1365.670 	 7.460 
 1365.860 	 7.461 
 1366.050 	 7.461 
 1366.235 	 7.458 
 1366.425 	 7.459 
 1366.610 	 7.461 
 1366.800 	 7.461 
 1366.990 	 7.461 
 1367.175 	 7.458 
 1367.365 	 7.459 
 1367.550 	 7.461 
 1367.740 	 7.461 
 1367.930 	 7.461 
 1368.115 	 7.461 
 1368.305 	 7.461 
 1368.490 	 7.461 
 1368.680 	 7.464 
 1368.870 	 7.464 
 1369.055 	 7.457 
 1369.245 	 7.459 
 1369.430 	 7.463 
 1369.620 	 7.466 
 1369.810 	 7.466 
 1369.995 	 7.466 
 1370.185 	 7.469 
 1370.370 	 7.464 
 1370.560 	 7.461 
 1370.750 	 7.467 
 1370.935 	 7.467 
 1371.125 	 7.470 
 1371.310 	 7.467 
 1371.500 	 7.466 
 1371.690 	 7.466 
 1371.875 	 7.466 
 1372.065 	 7.469 
 1372.250 	 7.471 
 1372.440 	 7.467 
 1372.630 	 7.466 
 1372.815 	 7.466 
 1373.005 	 7.469 
 1373.190 	 7.471 
 1373.380 	 7.471 
 1373.570 	 7.468 
 1373.755 	 7.469 
 1373.945 	 7.468 
 1374.130 	 7.468 
 1374.320 	 7.467 
 1374.510 	 7.469 
 1374.695 	 7.471 
 1374.885 	 7.471 
 1375.070 	 7.467 
 1375.260 	 7.470 
 1375.450 	 7.471 
 1375.635 	 7.473 
 1375.825 	 7.473 
 1376.010 	 7.474 
 1376.200 	 7.472 
 1376.390 	 7.474 
 1376.575 	 7.476 
 1376.765 	 7.476 
 1376.950 	 7.476 
 1377.140 	 7.476 
 1377.330 	 7.476 
 1377.515 	 7.472 
 1377.705 	 7.471 
 1377.890 	 7.478 
 1378.080 	 7.476 
 1378.270 	 7.471 
 1378.455 	 7.474 
 1378.645 	 7.476 
 1378.830 	 7.476 
 1379.020 	 7.471 
 1379.210 	 7.475 
 1379.395 	 7.476 
 1379.585 	 7.476 
 1379.770 	 7.472 
 1379.960 	 7.475 
 1380.150 	 7.472 
 1380.335 	 7.477 
 1380.525 	 7.473 
 1380.710 	 7.474 
 1380.900 	 7.480 
 1381.090 	 7.477 
 1381.275 	 7.473 
 1381.465 	 7.471 
 1381.650 	 7.474 
 1381.840 	 7.476 
 1382.030 	 7.479 
 1382.215 	 7.476 
 1382.405 	 7.479 
 1382.590 	 7.478 
 1382.780 	 7.476 
 1382.970 	 7.481 
 1383.155 	 7.481 
 1383.345 	 7.480 
 1383.530 	 7.480 
 1383.720 	 7.476 
 1383.910 	 7.479 
 1384.095 	 7.477 
 1384.285 	 7.476 
 1384.470 	 7.476 
 1384.660 	 7.478 
 1384.850 	 7.483 
 1385.035 	 7.485 
 1385.225 	 7.489 
 1385.410 	 7.490 
 1385.600 	 7.486 
 1385.790 	 7.489 
 1385.975 	 7.494 
 1386.165 	 7.487 
 1386.350 	 7.482 
 1386.540 	 7.477 
 1386.730 	 7.479 
 1386.915 	 7.480 
 1387.105 	 7.480 
 1387.290 	 7.478 
 1387.480 	 7.479 
 1387.670 	 7.480 
 1387.855 	 7.480 
 1388.045 	 7.480 
 1388.230 	 7.480 
 1388.420 	 7.483 
 1388.610 	 7.488 
 1388.795 	 7.487 
 1388.985 	 7.488 
 1389.170 	 7.487 
 1389.360 	 7.490 
 1389.550 	 7.490 
 1389.735 	 7.490 
 1389.925 	 7.490 
 1390.110 	 7.494 
 1390.300 	 7.490 
 1390.490 	 7.490 
 1390.675 	 7.494 
 1390.865 	 7.492 
 1391.050 	 7.494 
 1391.240 	 7.495 
 1391.430 	 7.500 
 1391.615 	 7.500 
 1391.805 	 7.495 
 1391.990 	 7.491 
 1392.180 	 7.494 
 1392.370 	 7.495 
 1392.555 	 7.495 
 1392.745 	 7.495 
 1392.930 	 7.495 
 1393.120 	 7.491 
 1393.310 	 7.494 
 1393.495 	 7.491 
 1393.685 	 7.490 
 1393.870 	 7.494 
 1394.060 	 7.491 
 1394.250 	 7.493 
 1394.435 	 7.495 
 1394.625 	 7.491 
 1394.810 	 7.490 
 1395.000 	 7.490 
 1395.190 	 7.487 
 1395.375 	 7.488 
 1395.565 	 7.490 
 1395.750 	 7.495 
 1395.940 	 7.495 
 1396.130 	 7.491 
 1396.315 	 7.490 
 1396.505 	 7.490 
 1396.690 	 7.495 
 1396.880 	 7.495 
 1397.070 	 7.492 
 1397.255 	 7.493 
 1397.445 	 7.490 
 1397.630 	 7.495 
 1397.820 	 7.491 
 1398.010 	 7.490 
 1398.195 	 7.490 
 1398.385 	 7.495 
 1398.570 	 7.491 
 1398.760 	 7.493 
 1398.950 	 7.491 
 1399.135 	 7.494 
 1399.325 	 7.495 
 1399.510 	 7.495 
 1399.700 	 7.495 
 1399.890 	 7.495 
 1400.075 	 7.495 
 1400.265 	 7.491 
 1400.450 	 7.495 
 1400.640 	 7.491 
 1400.830 	 7.494 
 1401.015 	 7.499 
 1401.205 	 7.496 
 1401.390 	 7.499 
 1401.580 	 7.496 
 1401.770 	 7.495 
 1401.955 	 7.491 
 1402.145 	 7.494 
 1402.330 	 7.491 
 1402.520 	 7.497 
 1402.710 	 7.500 
 1402.895 	 7.497 
 1403.085 	 7.495 
 1403.270 	 7.499 
 1403.460 	 7.500 
 1403.650 	 7.496 
 1403.835 	 7.500 
 1404.025 	 7.500 
 1404.210 	 7.500 
 1404.400 	 7.500 
 1404.590 	 7.506 
 1404.775 	 7.506 
 1404.965 	 7.508 
 1405.150 	 7.504 
 1405.340 	 7.500 
 1405.530 	 7.496 
 1405.715 	 7.492 
 1405.905 	 7.494 
 1406.090 	 7.495 
 1406.280 	 7.495 
 1406.470 	 7.490 
 1406.655 	 7.495 
 1406.845 	 7.492 
 1407.030 	 7.493 
 1407.220 	 7.498 
 1407.410 	 7.504 
 1407.595 	 7.496 
 1407.785 	 7.495 
 1407.970 	 7.484 
 1408.160 	 7.484 
 1408.350 	 7.481 
 1408.535 	 7.490 
 1408.725 	 7.481 
 1408.910 	 7.489 
 1409.100 	 7.485 
 1409.290 	 7.489 
 1409.475 	 7.493 
 1409.665 	 7.495 
 1409.850 	 7.495 
 1410.040 	 7.495 
 1410.230 	 7.495 
 1410.415 	 7.492 
 1410.605 	 7.495 
 1410.790 	 7.492 
 1410.980 	 7.487 
 1411.170 	 7.485 
 1411.355 	 7.485 
 1411.545 	 7.481 
 1411.730 	 7.480 
 1411.920 	 7.484 
 1412.110 	 7.485 
 1412.295 	 7.485 
 1412.485 	 7.482 
 1412.670 	 7.480 
 1412.860 	 7.480 
 1413.050 	 7.480 
 1413.235 	 7.474 
 1413.425 	 7.474 
 1413.610 	 7.471 
 1413.800 	 7.475 
 1413.990 	 7.472 
 1414.175 	 7.468 
 1414.365 	 7.469 
 1414.550 	 7.471 
 1414.740 	 7.463 
 1414.930 	 7.461 
 1415.115 	 7.461 
 1415.305 	 7.461 
 1415.490 	 7.453 
 1415.680 	 7.455 
 1415.870 	 7.456 
 1416.055 	 7.451 
 1416.245 	 7.451 
 1416.430 	 7.447 
 1416.620 	 7.446 
 1416.810 	 7.443 
 1416.995 	 7.441 
 1417.185 	 7.441 
 1417.370 	 7.441 
 1417.560 	 7.437 
 1417.750 	 7.437 
 1417.935 	 7.440 
 1418.125 	 7.437 
 1418.310 	 7.444 
 1418.500 	 7.443 
 1418.690 	 7.441 
 1418.875 	 7.445 
 1419.065 	 7.451 
 1419.250 	 7.451 
 1419.440 	 7.451 
 1419.630 	 7.451 
 1419.815 	 7.456 
 1420.005 	 7.456 
 1420.190 	 7.456 
 1420.380 	 7.456 
 1420.570 	 7.456 
 1420.755 	 7.460 
 1420.945 	 7.464 
 1421.130 	 7.459 
 1421.320 	 7.460 
 1421.510 	 7.461 
 1421.695 	 7.461 
 1421.885 	 7.456 
 1422.070 	 7.460 
 1422.260 	 7.456 
 1422.450 	 7.456 
 1422.635 	 7.460 
 1422.825 	 7.461 
 1423.010 	 7.457 
 1423.200 	 7.456 
 1423.390 	 7.456 
 1423.575 	 7.456 
 1423.765 	 7.461 
 1423.950 	 7.456 
 1424.140 	 7.456 
 1424.330 	 7.452 
 1424.515 	 7.451 
 1424.705 	 7.451 
 1424.890 	 7.451 
 1425.080 	 7.451 
 1425.270 	 7.458 
 1425.455 	 7.461 
 1425.645 	 7.456 
 1425.830 	 7.460 
 1426.020 	 7.458 
 1426.210 	 7.456 
 1426.395 	 7.456 
 1426.585 	 7.456 
 1426.770 	 7.460 
 1426.960 	 7.456 
 1427.150 	 7.452 
 1427.335 	 7.455 
 1427.525 	 7.456 
 1427.710 	 7.456 
 1427.900 	 7.456 
 1428.090 	 7.461 
 1428.275 	 7.456 
 1428.465 	 7.456 
 1428.650 	 7.461 
 1428.840 	 7.451 
 1429.030 	 7.451 
 1429.215 	 7.455 
 1429.405 	 7.456 
 1429.590 	 7.456 
 1429.780 	 7.456 
 1429.970 	 7.456 
 1430.155 	 7.456 
 1430.345 	 7.452 
 1430.530 	 7.451 
 1430.720 	 7.456 
 1430.910 	 7.451 
 1431.095 	 7.452 
 1431.285 	 7.461 
 1431.470 	 7.457 
 1431.660 	 7.456 
 1431.850 	 7.460 
 1432.035 	 7.457 
 1432.225 	 7.456 
 1432.410 	 7.452 
 1432.600 	 7.456 
 1432.790 	 7.461 
 1432.975 	 7.461 
 1433.165 	 7.460 
 1433.350 	 7.451 
 1433.540 	 7.455 
 1433.730 	 7.461 
 1433.915 	 7.451 
 1434.105 	 7.456 
 1434.290 	 7.452 
 1434.480 	 7.451 
 1434.670 	 7.451 
 1434.855 	 7.456 
 1435.045 	 7.452 
 1435.230 	 7.455 
 1435.420 	 7.453 
 1435.610 	 7.451 
 1435.795 	 7.451 
 1435.985 	 7.447 
 1436.170 	 7.446 
 1436.360 	 7.443 
 1436.550 	 7.441 
 1436.735 	 7.441 
 1436.925 	 7.437 
 1437.110 	 7.440 
 1437.300 	 7.438 
 1437.490 	 7.436 
 1437.675 	 7.432 
 1437.865 	 7.432 
 1438.050 	 7.432 
 1438.240 	 7.432 
 1438.430 	 7.427 
 1438.615 	 7.432 
 1438.805 	 7.428 
 1438.990 	 7.432 
 1439.180 	 7.428 
 1439.370 	 7.436 
 1439.555 	 7.433 
 1439.745 	 7.432 
 1439.930 	 7.432 
 1440.120 	 7.437 
 1440.310 	 7.437 
 1440.495 	 7.429 
 1440.685 	 7.427 
 1440.870 	 7.431 
 1441.060 	 7.427 
 1441.250 	 7.431 
 1441.435 	 7.432 
 1441.625 	 7.423 
 1441.810 	 7.432 
 1442.000 	 7.432 
 1442.190 	 7.428 
 1442.375 	 7.422 
 1442.565 	 7.422 
 1442.750 	 7.426 
 1442.940 	 7.423 
 1443.130 	 7.422 
 1443.315 	 7.422 
 1443.505 	 7.417 
 1443.690 	 7.413 
 1443.880 	 7.412 
 1444.070 	 7.412 
 1444.255 	 7.412 
 1444.445 	 7.417 
 1444.630 	 7.412 
 1444.820 	 7.407 
 1445.010 	 7.407 
 1445.195 	 7.402 
 1445.385 	 7.402 
 1445.570 	 7.402 
 1445.760 	 7.406 
 1445.950 	 7.407 
 1446.135 	 7.407 
 1446.325 	 7.402 
 1446.510 	 7.402 
 1446.700 	 7.398 
 1446.890 	 7.397 
 1447.075 	 7.397 
 1447.265 	 7.397 
 1447.450 	 7.393 
 1447.640 	 7.397 
 1447.830 	 7.393 
 1448.015 	 7.393 
 1448.205 	 7.388 
 1448.390 	 7.382 
 1448.580 	 7.378 
 1448.770 	 7.378 
 1448.955 	 7.378 
 1449.145 	 7.373 
 1449.330 	 7.373 
 1449.520 	 7.373 
 1449.710 	 7.373 
 1449.895 	 7.373 
 1450.085 	 7.373 
 1450.270 	 7.368 
 1450.460 	 7.368 
 1450.650 	 7.360 
 1450.835 	 7.362 
 1451.025 	 7.363 
 1451.210 	 7.363 
 1451.400 	 7.359 
 1451.590 	 7.363 
 1451.775 	 7.363 
 1451.965 	 7.359 
 1452.150 	 7.355 
 1452.340 	 7.354 
 1452.530 	 7.350 
 1452.715 	 7.353 
 1452.905 	 7.353 
 1453.090 	 7.350 
 1453.280 	 7.348 
 1453.470 	 7.344 
 1453.655 	 7.344 
 1453.845 	 7.343 
 1454.030 	 7.339 
 1454.220 	 7.339 
 1454.410 	 7.339 
 1454.595 	 7.338 
 1454.785 	 7.335 
 1454.970 	 7.333 
 1455.160 	 7.330 
 1455.350 	 7.329 
 1455.535 	 7.325 
 1455.725 	 7.320 
 1455.910 	 7.319 
 1456.100 	 7.315 
 1456.290 	 7.311 
 1456.475 	 7.305 
 1456.665 	 7.305 
 1456.850 	 7.301 
 1457.040 	 7.295 
 1457.230 	 7.286 
 1457.415 	 7.285 
 1457.605 	 7.271 
 1457.790 	 7.271 
 1457.980 	 7.271 
 1458.170 	 7.266 
 1458.355 	 7.261 
 1458.545 	 7.254 
 1458.730 	 7.247 
 1458.920 	 7.238 
 1459.110 	 7.230 
 1459.295 	 7.222 
 1459.485 	 7.209 
 1459.670 	 7.198 
 1459.860 	 7.189 
 1460.050 	 7.176 
 1460.235 	 7.161 
 1460.425 	 7.154 
 1460.610 	 7.149 
 1460.800 	 7.148 
 1460.990 	 7.140 
 1461.175 	 7.135 
 1461.365 	 7.134 
 1461.550 	 7.128 
 1461.740 	 7.125 
 1461.930 	 7.118 
 1462.115 	 7.115 
 1462.305 	 7.110 
 1462.490 	 7.105 
 1462.680 	 7.100 
 1462.870 	 7.099 
 1463.055 	 7.091 
 1463.245 	 7.085 
 1463.430 	 7.080 
 1463.620 	 7.080 
 1463.810 	 7.080 
 1463.995 	 7.080 
 1464.185 	 7.080 
 1464.370 	 7.084 
 1464.560 	 7.080 
 1464.750 	 6.915 
 1464.935 	 6.719 
 1465.125 	 6.594 
 1465.310 	 6.418 
 1465.500 	 6.304 
 1465.690 	 6.197 
 1465.875 	 6.206 
 1466.065 	 6.222 
 1466.250 	 6.247 
 1466.440 	 6.292 
 1466.630 	 6.387 
 1466.815 	 6.467 
 1467.005 	 6.512 
 1467.190 	 6.567 
 1467.380 	 6.587 
 1467.570 	 6.591 
 1467.755 	 6.587 
 1467.945 	 6.568 
 1468.130 	 6.525 
 1468.320 	 6.484 
 1468.510 	 6.426 
 1468.695 	 6.344 
 1468.885 	 6.240 
 1469.070 	 6.149 
 1469.260 	 6.069 
 1469.450 	 6.045 
 1469.635 	 6.027 
 1469.825 	 6.016 
 1470.010 	 6.003 
 1470.200 	 5.997 
 1470.390 	 5.991 
 1470.575 	 5.987 
 1470.765 	 5.986 
 1470.950 	 5.986 
 1471.140 	 5.986 
 1471.330 	 5.968 
 1471.515 	 5.950 
 1471.705 	 5.938 
 1471.890 	 5.914 
 1472.080 	 5.923 
 1472.270 	 5.948 
 1472.455 	 5.963 
 1472.645 	 5.965 
 1472.830 	 5.958 
 1473.020 	 5.936 
 1473.210 	 5.915 
 1473.395 	 5.904 
 1473.585 	 5.935 
 1473.770 	 5.954 
 1473.960 	 5.988 
 1474.150 	 6.050 
 1474.335 	 6.183 
 1474.525 	 6.238 
 1474.710 	 6.260 
 1474.900 	 6.260 
 1475.090 	 6.277 
 1475.275 	 6.289 
 1475.465 	 6.293 
 1475.650 	 6.282 
 1475.840 	 6.271 
 1476.030 	 6.261 
 1476.215 	 6.260 
 1476.405 	 6.224 
 1476.590 	 6.203 
 1476.780 	 6.210 
 1476.970 	 6.229 
 1477.155 	 6.251 
 1477.345 	 6.259 
 1477.530 	 6.284 
 1477.720 	 6.311 
 1477.910 	 6.326 
 1478.095 	 6.342 
 1478.285 	 6.347 
 1478.470 	 6.348 
 1478.660 	 6.365 
 1478.850 	 6.371 
 1479.035 	 6.367 
 1479.225 	 6.372 
 1479.410 	 6.380 
 1479.600 	 6.386 
 1479.790 	 6.396 
 1479.975 	 6.409 
 1480.165 	 6.419 
 1480.350 	 6.425 
 1480.540 	 6.434 
 1480.730 	 6.446 
 1480.915 	 6.460 
 1481.105 	 6.471 
 1481.290 	 6.479 
 1481.480 	 6.486 
 1481.670 	 6.489 
 1481.855 	 6.499 
 1482.045 	 6.499 
 1482.230 	 6.511 
 1482.420 	 6.520 
 1482.610 	 6.535 
 1482.795 	 6.544 
 1482.985 	 6.560 
 1483.170 	 6.576 
 1483.360 	 6.593 
 1483.550 	 6.601 
 1483.735 	 6.616 
 1483.925 	 6.616 
 1484.110 	 6.622 
 1484.300 	 6.626 
 1484.490 	 6.626 
 1484.675 	 6.631 
 1484.865 	 6.635 
 1485.050 	 6.631 
 1485.240 	 6.636 
 1485.430 	 6.634 
 1485.615 	 6.631 
 1485.805 	 6.631 
 1485.990 	 6.631 
 1486.180 	 6.626 
 1486.370 	 6.631 
 1486.555 	 6.628 
 1486.745 	 6.636 
 1486.930 	 6.640 
 1487.120 	 6.642 
 1487.310 	 6.645 
 1487.495 	 6.650 
 1487.685 	 6.650 
 1487.870 	 6.646 
 1488.060 	 6.655 
 1488.250 	 6.655 
 1488.435 	 6.655 
 1488.625 	 6.655 
 1488.810 	 6.664 
 1489.000 	 6.665 
 1489.190 	 6.670 
 1489.375 	 6.674 
 1489.565 	 6.683 
 1489.750 	 6.685 
